state,date,cases
Texas,3/22/2020,6
Texas,3/22/2020,5
Texas,3/22/2020,1
Texas,3/22/2020,29
Texas,3/22/2020,11
Texas,3/22/2020,1
Texas,3/22/2020,74
Texas,3/22/2020,6
Texas,3/22/2020,2
Texas,3/22/2020,2
Texas,3/22/2020,1
Texas,3/22/2020,9
Texas,3/22/2020,4
Texas,3/22/2020,16
Texas,3/22/2020,1
Texas,3/22/2020,1
Texas,3/22/2020,13
Texas,3/22/2020,1
Texas,3/22/2020,2
Texas,3/22/2020,1
Texas,3/22/2020,10
Texas,3/22/2020,47
Texas,3/22/2020,79
Texas,3/22/2020,1
Texas,3/22/2020,1
Texas,3/22/2020,2
Texas,3/22/2020,5
Texas,3/22/2020,9
Washington,3/22/2020,8
Washington,3/22/2020,3
Washington,3/22/2020,4
Washington,3/22/2020,10
Washington,3/22/2020,1
Washington,3/22/2020,3
Washington,3/22/2020,2
Washington,3/22/2020,18
Washington,3/22/2020,1
Washington,3/22/2020,21
Washington,3/22/2020,6
Washington,3/22/2020,1036
Washington,3/22/2020,20
Washington,3/22/2020,4
Washington,3/22/2020,4
Washington,3/22/2020,2
Washington,3/22/2020,1
Washington,3/22/2020,1
Washington,3/22/2020,107
Washington,3/22/2020,1
Washington,3/22/2020,34
Washington,3/22/2020,480
Washington,3/22/2020,20
Washington,3/22/2020,1
Washington,3/22/2020,11
Washington,3/22/2020,1
Washington,3/22/2020,19
Washington,3/22/2020,1
Washington,3/22/2020,24
Georgia,3/23/2020,2
Georgia,3/23/2020,1
Georgia,3/23/2020,61
Georgia,3/23/2020,2
Georgia,3/23/2020,1
Georgia,3/23/2020,2
Georgia,3/23/2020,21
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,4
Georgia,3/23/2020,1
Georgia,3/23/2020,24
Georgia,3/23/2020,14
Georgia,3/23/2020,19
Georgia,3/23/2020,1
Georgia,3/23/2020,79
Georgia,3/23/2020,1
Georgia,3/23/2020,3
Georgia,3/23/2020,9
Georgia,3/23/2020,1
Georgia,3/23/2020,74
Georgia,3/23/2020,69
Georgia,3/23/2020,7
Georgia,3/23/2020,2
Georgia,3/23/2020,2
Georgia,3/23/2020,11
Georgia,3/23/2020,10
Georgia,3/23/2020,7
Georgia,3/23/2020,152
Georgia,3/23/2020,4
Georgia,3/23/2020,6
Georgia,3/23/2020,35
Georgia,3/23/2020,10
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,9
Georgia,3/23/2020,1
Georgia,3/23/2020,3
Georgia,3/23/2020,2
Georgia,3/23/2020,19
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,8
Georgia,3/23/2020,2
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,2
Georgia,3/23/2020,4
Georgia,3/23/2020,3
Georgia,3/23/2020,5
Georgia,3/23/2020,3
Georgia,3/23/2020,3
Georgia,3/23/2020,1
Georgia,3/23/2020,4
Georgia,3/23/2020,1
Georgia,3/23/2020,11
Georgia,3/23/2020,5
Georgia,3/23/2020,4
Georgia,3/23/2020,2
Georgia,3/23/2020,1
Georgia,3/23/2020,2
Georgia,3/23/2020,2
Georgia,3/23/2020,4
Georgia,3/23/2020,1
Georgia,3/23/2020,1
Georgia,3/23/2020,46
Georgia,3/23/2020,1
Georgia,3/23/2020,2
Georgia,3/23/2020,3
Texas,3/23/2020,1
Texas,3/23/2020,8
Texas,3/23/2020,50
Texas,3/23/2020,1
Texas,3/23/2020,16
Texas,3/23/2020,12
Texas,3/23/2020,2
Texas,3/23/2020,6
Texas,3/23/2020,1
Texas,3/23/2020,1
Texas,3/23/2020,45
Texas,3/23/2020,1
Texas,3/23/2020,159
Texas,3/23/2020,1
Texas,3/23/2020,1
Texas,3/23/2020,36
Texas,3/23/2020,6
Texas,3/23/2020,5
Texas,3/23/2020,1
Texas,3/23/2020,42
Texas,3/23/2020,17
Texas,3/23/2020,1
Texas,3/23/2020,78
Texas,3/23/2020,6
Texas,3/23/2020,2
Texas,3/23/2020,2
Texas,3/23/2020,1
Texas,3/23/2020,9
Texas,3/23/2020,4
Texas,3/23/2020,20
Texas,3/23/2020,1
Texas,3/23/2020,1
Texas,3/23/2020,15
Texas,3/23/2020,1
Texas,3/23/2020,1
Texas,3/23/2020,2
Texas,3/23/2020,1
Texas,3/23/2020,10
Texas,3/23/2020,57
Texas,3/23/2020,79
Texas,3/23/2020,1
Texas,3/23/2020,1
Texas,3/23/2020,4
Texas,3/23/2020,5
Texas,3/23/2020,14
Washington,3/23/2020,1
Washington,3/23/2020,8
Washington,3/23/2020,6
Washington,3/23/2020,4
Washington,3/23/2020,13
Washington,3/23/2020,1
Washington,3/23/2020,3
Washington,3/23/2020,1
Washington,3/23/2020,2
Washington,3/23/2020,23
Washington,3/23/2020,1
Washington,3/23/2020,25
Washington,3/23/2020,7
Washington,3/23/2020,1166
Washington,3/23/2020,20
Washington,3/23/2020,5
Washington,3/23/2020,4
Washington,3/23/2020,2
Washington,3/23/2020,1
Washington,3/23/2020,1
Washington,3/23/2020,126
Washington,3/23/2020,1
Washington,3/23/2020,45
Washington,3/23/2020,518
Washington,3/23/2020,29
Washington,3/23/2020,1
Washington,3/23/2020,11
Washington,3/23/2020,1
Washington,3/23/2020,48
Washington,3/23/2020,2
Washington,3/23/2020,25
Georgia,3/24/2020,3
Georgia,3/24/2020,2
Georgia,3/24/2020,2
Georgia,3/24/2020,76
Georgia,3/24/2020,1
Georgia,3/24/2020,4
Georgia,3/24/2020,2
Georgia,3/24/2020,1
Georgia,3/24/2020,2
Georgia,3/24/2020,1
Georgia,3/24/2020,26
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,7
Georgia,3/24/2020,1
Georgia,3/24/2020,30
Georgia,3/24/2020,17
Georgia,3/24/2020,21
Georgia,3/24/2020,1
Georgia,3/24/2020,90
Georgia,3/24/2020,2
Georgia,3/24/2020,1
Georgia,3/24/2020,6
Georgia,3/24/2020,10
Georgia,3/24/2020,3
Georgia,3/24/2020,1
Georgia,3/24/2020,107
Georgia,3/24/2020,101
Georgia,3/24/2020,12
Georgia,3/24/2020,5
Georgia,3/24/2020,3
Georgia,3/24/2020,1
Georgia,3/24/2020,12
Georgia,3/24/2020,12
Georgia,3/24/2020,8
Georgia,3/24/2020,191
Georgia,3/24/2020,5
Georgia,3/24/2020,8
Georgia,3/24/2020,1
Georgia,3/24/2020,46
Georgia,3/24/2020,16
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,13
Georgia,3/24/2020,5
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,3
Georgia,3/24/2020,6
Georgia,3/24/2020,24
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,11
Georgia,3/24/2020,3
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,4
Georgia,3/24/2020,3
Georgia,3/24/2020,1
Georgia,3/24/2020,4
Georgia,3/24/2020,6
Georgia,3/24/2020,5
Georgia,3/24/2020,6
Georgia,3/24/2020,3
Georgia,3/24/2020,4
Georgia,3/24/2020,1
Georgia,3/24/2020,8
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,11
Georgia,3/24/2020,8
Georgia,3/24/2020,2
Georgia,3/24/2020,5
Georgia,3/24/2020,2
Georgia,3/24/2020,4
Georgia,3/24/2020,1
Georgia,3/24/2020,3
Georgia,3/24/2020,4
Georgia,3/24/2020,6
Georgia,3/24/2020,1
Georgia,3/24/2020,1
Georgia,3/24/2020,78
Georgia,3/24/2020,1
Georgia,3/24/2020,2
Georgia,3/24/2020,4
Texas,3/24/2020,1
Texas,3/24/2020,8
Texas,3/24/2020,68
Texas,3/24/2020,1
Texas,3/24/2020,18
Texas,3/24/2020,12
Texas,3/24/2020,2
Texas,3/24/2020,6
Texas,3/24/2020,1
Texas,3/24/2020,2
Texas,3/24/2020,2
Texas,3/24/2020,53
Texas,3/24/2020,3
Texas,3/24/2020,1
Texas,3/24/2020,169
Texas,3/24/2020,1
Texas,3/24/2020,2
Texas,3/24/2020,38
Texas,3/24/2020,12
Texas,3/24/2020,5
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,42
Texas,3/24/2020,18
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,134
Texas,3/24/2020,6
Texas,3/24/2020,2
Texas,3/24/2020,3
Texas,3/24/2020,7
Texas,3/24/2020,2
Texas,3/24/2020,1
Texas,3/24/2020,9
Texas,3/24/2020,4
Texas,3/24/2020,20
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,15
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,2
Texas,3/24/2020,1
Texas,3/24/2020,10
Texas,3/24/2020,57
Texas,3/24/2020,79
Texas,3/24/2020,0
Texas,3/24/2020,1
Texas,3/24/2020,1
Texas,3/24/2020,3
Texas,3/24/2020,5
Texas,3/24/2020,6
Texas,3/24/2020,14
Washington,3/24/2020,1
Washington,3/24/2020,12
Washington,3/24/2020,6
Washington,3/24/2020,4
Washington,3/24/2020,16
Washington,3/24/2020,1
Washington,3/24/2020,3
Washington,3/24/2020,2
Washington,3/24/2020,7
Washington,3/24/2020,27
Washington,3/24/2020,1
Washington,3/24/2020,29
Washington,3/24/2020,8
Washington,3/24/2020,1278
Washington,3/24/2020,20
Washington,3/24/2020,6
Washington,3/24/2020,6
Washington,3/24/2020,2
Washington,3/24/2020,1
Washington,3/24/2020,2
Washington,3/24/2020,138
Washington,3/24/2020,1
Washington,3/24/2020,48
Washington,3/24/2020,613
Washington,3/24/2020,33
Washington,3/24/2020,1
Washington,3/24/2020,14
Washington,3/24/2020,77
Washington,3/24/2020,2
Washington,3/24/2020,64
Washington,3/24/2020,2
Washington,3/24/2020,44
Georgia,3/25/2020,3
Georgia,3/25/2020,2
Georgia,3/25/2020,2
Georgia,3/25/2020,82
Georgia,3/25/2020,1
Georgia,3/25/2020,6
Georgia,3/25/2020,3
Georgia,3/25/2020,1
Georgia,3/25/2020,3
Georgia,3/25/2020,1
Georgia,3/25/2020,50
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,7
Georgia,3/25/2020,1
Georgia,3/25/2020,36
Georgia,3/25/2020,21
Georgia,3/25/2020,29
Georgia,3/25/2020,1
Georgia,3/25/2020,109
Georgia,3/25/2020,2
Georgia,3/25/2020,2
Georgia,3/25/2020,10
Georgia,3/25/2020,10
Georgia,3/25/2020,3
Georgia,3/25/2020,1
Georgia,3/25/2020,125
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,123
Georgia,3/25/2020,18
Georgia,3/25/2020,6
Georgia,3/25/2020,3
Georgia,3/25/2020,1
Georgia,3/25/2020,12
Georgia,3/25/2020,14
Georgia,3/25/2020,10
Georgia,3/25/2020,204
Georgia,3/25/2020,5
Georgia,3/25/2020,9
Georgia,3/25/2020,2
Georgia,3/25/2020,69
Georgia,3/25/2020,19
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,20
Georgia,3/25/2020,6
Georgia,3/25/2020,2
Georgia,3/25/2020,1
Georgia,3/25/2020,2
Georgia,3/25/2020,1
Georgia,3/25/2020,3
Georgia,3/25/2020,7
Georgia,3/25/2020,25
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,12
Georgia,3/25/2020,3
Georgia,3/25/2020,1
Georgia,3/25/2020,2
Georgia,3/25/2020,1
Georgia,3/25/2020,2
Georgia,3/25/2020,4
Georgia,3/25/2020,3
Georgia,3/25/2020,1
Georgia,3/25/2020,4
Georgia,3/25/2020,8
Georgia,3/25/2020,6
Georgia,3/25/2020,6
Georgia,3/25/2020,5
Georgia,3/25/2020,4
Georgia,3/25/2020,1
Georgia,3/25/2020,9
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,11
Georgia,3/25/2020,10
Georgia,3/25/2020,2
Georgia,3/25/2020,10
Georgia,3/25/2020,2
Georgia,3/25/2020,5
Georgia,3/25/2020,1
Georgia,3/25/2020,1
Georgia,3/25/2020,4
Georgia,3/25/2020,1
Georgia,3/25/2020,5
Georgia,3/25/2020,7
Georgia,3/25/2020,1
Georgia,3/25/2020,2
Georgia,3/25/2020,154
Georgia,3/25/2020,1
Georgia,3/25/2020,2
Georgia,3/25/2020,1
Georgia,3/25/2020,4
Georgia,3/25/2020,1
Georgia,3/25/2020,4
Texas,3/25/2020,2
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,18
Texas,3/25/2020,69
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,19
Texas,3/25/2020,16
Texas,3/25/2020,2
Texas,3/25/2020,1
Texas,3/25/2020,6
Texas,3/25/2020,1
Texas,3/25/2020,3
Texas,3/25/2020,2
Texas,3/25/2020,66
Texas,3/25/2020,5
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,169
Texas,3/25/2020,1
Texas,3/25/2020,2
Texas,3/25/2020,70
Texas,3/25/2020,2
Texas,3/25/2020,12
Texas,3/25/2020,6
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,54
Texas,3/25/2020,1
Texas,3/25/2020,22
Texas,3/25/2020,2
Texas,3/25/2020,1
Texas,3/25/2020,2
Texas,3/25/2020,4
Texas,3/25/2020,1
Texas,3/25/2020,2
Texas,3/25/2020,185
Texas,3/25/2020,7
Texas,3/25/2020,2
Texas,3/25/2020,3
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,7
Texas,3/25/2020,3
Texas,3/25/2020,2
Texas,3/25/2020,3
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,12
Texas,3/25/2020,6
Texas,3/25/2020,1
Texas,3/25/2020,23
Texas,3/25/2020,1
Texas,3/25/2020,3
Texas,3/25/2020,2
Texas,3/25/2020,23
Texas,3/25/2020,1
Texas,3/25/2020,10
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,2
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,14
Texas,3/25/2020,71
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,119
Texas,3/25/2020,1
Texas,3/25/2020,1
Texas,3/25/2020,3
Texas,3/25/2020,1
Texas,3/25/2020,8
Texas,3/25/2020,3
Texas,3/25/2020,6
Texas,3/25/2020,22
Texas,3/25/2020,1
Washington,3/25/2020,1
Washington,3/25/2020,10
Washington,3/25/2020,11
Washington,3/25/2020,4
Washington,3/25/2020,16
Washington,3/25/2020,1
Washington,3/25/2020,3
Washington,3/25/2020,2
Washington,3/25/2020,1
Washington,3/25/2020,7
Washington,3/25/2020,26
Washington,3/25/2020,1
Washington,3/25/2020,38
Washington,3/25/2020,10
Washington,3/25/2020,1360
Washington,3/25/2020,27
Washington,3/25/2020,6
Washington,3/25/2020,6
Washington,3/25/2020,5
Washington,3/25/2020,1
Washington,3/25/2020,2
Washington,3/25/2020,1
Washington,3/25/2020,155
Washington,3/25/2020,2
Washington,3/25/2020,63
Washington,3/25/2020,633
Washington,3/25/2020,55
Washington,3/25/2020,2
Washington,3/25/2020,14
Washington,3/25/2020,3
Washington,3/25/2020,66
Washington,3/25/2020,2
Washington,3/25/2020,51
Georgia,3/26/2020,1
Georgia,3/26/2020,2
Georgia,3/26/2020,5
Georgia,3/26/2020,93
Georgia,3/26/2020,1
Georgia,3/26/2020,8
Georgia,3/26/2020,3
Georgia,3/26/2020,3
Georgia,3/26/2020,3
Georgia,3/26/2020,1
Georgia,3/26/2020,2
Georgia,3/26/2020,52
Georgia,3/26/2020,1
Georgia,3/26/2020,1
Georgia,3/26/2020,9
Georgia,3/26/2020,1
Georgia,3/26/2020,44
Georgia,3/26/2020,29
Georgia,3/26/2020,37
Georgia,3/26/2020,1
Georgia,3/26/2020,119
Georgia,3/26/2020,2
Georgia,3/26/2020,4
Georgia,3/26/2020,10
Georgia,3/26/2020,14
Georgia,3/26/2020,4
Georgia,3/26/2020,3
Georgia,3/26/2020,137
Georgia,3/26/2020,2
Georgia,3/26/2020,1
Georgia,3/26/2020,164
Georgia,3/26/2020,18
Georgia,3/26/2020,7
Georgia,3/26/2020,3
Georgia,3/26/2020,1
Georgia,3/26/2020,14
Georgia,3/26/2020,17
Georgia,3/26/2020,15
Georgia,3/26/2020,1
Georgia,3/26/2020,231
Georgia,3/26/2020,6
Georgia,3/26/2020,9
Georgia,3/26/2020,2
Georgia,3/26/2020,79
Georgia,3/26/2020,22
Georgia,3/26/2020,1
Georgia,3/26/2020,1
Georgia,3/26/2020,1
Georgia,3/26/2020,29
Georgia,3/26/2020,9
Georgia,3/26/2020,3
Georgia,3/26/2020,2
Georgia,3/26/2020,2
Georgia,3/26/2020,1
Georgia,3/26/2020,3
Georgia,3/26/2020,8
Georgia,3/26/2020,30
Georgia,3/26/2020,1
Georgia,3/26/2020,3
Georgia,3/26/2020,1
Georgia,3/26/2020,14
Georgia,3/26/2020,4
Georgia,3/26/2020,1
Georgia,3/26/2020,3
Georgia,3/26/2020,1
Georgia,3/26/2020,3
Georgia,3/26/2020,2
Georgia,3/26/2020,10
Georgia,3/26/2020,3
Georgia,3/26/2020,1
Georgia,3/26/2020,6
Georgia,3/26/2020,12
Georgia,3/26/2020,7
Georgia,3/26/2020,7
Georgia,3/26/2020,5
Georgia,3/26/2020,4
Georgia,3/26/2020,1
Georgia,3/26/2020,10
Georgia,3/26/2020,1
Georgia,3/26/2020,2
Georgia,3/26/2020,11
Georgia,3/26/2020,13
Georgia,3/26/2020,2
Georgia,3/26/2020,11
Georgia,3/26/2020,2
Georgia,3/26/2020,7
Georgia,3/26/2020,2
Georgia,3/26/2020,1
Georgia,3/26/2020,5
Georgia,3/26/2020,1
Georgia,3/26/2020,7
Georgia,3/26/2020,1
Georgia,3/26/2020,10
Georgia,3/26/2020,2
Georgia,3/26/2020,2
Georgia,3/26/2020,172
Georgia,3/26/2020,2
Georgia,3/26/2020,2
Georgia,3/26/2020,1
Georgia,3/26/2020,6
Georgia,3/26/2020,1
Georgia,3/26/2020,6
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,20
Texas,3/26/2020,84
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,33
Texas,3/26/2020,28
Texas,3/26/2020,3
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,13
Texas,3/26/2020,1
Texas,3/26/2020,6
Texas,3/26/2020,2
Texas,3/26/2020,88
Texas,3/26/2020,8
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,303
Texas,3/26/2020,2
Texas,3/26/2020,2
Texas,3/26/2020,83
Texas,3/26/2020,2
Texas,3/26/2020,25
Texas,3/26/2020,6
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,86
Texas,3/26/2020,1
Texas,3/26/2020,27
Texas,3/26/2020,2
Texas,3/26/2020,3
Texas,3/26/2020,2
Texas,3/26/2020,8
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,203
Texas,3/26/2020,9
Texas,3/26/2020,7
Texas,3/26/2020,5
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,7
Texas,3/26/2020,3
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,3
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,19
Texas,3/26/2020,1
Texas,3/26/2020,9
Texas,3/26/2020,1
Texas,3/26/2020,28
Texas,3/26/2020,1
Texas,3/26/2020,4
Texas,3/26/2020,2
Texas,3/26/2020,31
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,14
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,2
Texas,3/26/2020,1
Texas,3/26/2020,2
Texas,3/26/2020,2
Texas,3/26/2020,1
Texas,3/26/2020,21
Texas,3/26/2020,90
Texas,3/26/2020,3
Texas,3/26/2020,2
Texas,3/26/2020,137
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,1
Texas,3/26/2020,3
Texas,3/26/2020,3
Texas,3/26/2020,10
Texas,3/26/2020,3
Texas,3/26/2020,8
Texas,3/26/2020,27
Texas,3/26/2020,1
Washington,3/26/2020,3
Washington,3/26/2020,19
Washington,3/26/2020,11
Washington,3/26/2020,5
Washington,3/26/2020,48
Washington,3/26/2020,1
Washington,3/26/2020,7
Washington,3/26/2020,5
Washington,3/26/2020,1
Washington,3/26/2020,7
Washington,3/26/2020,33
Washington,3/26/2020,1
Washington,3/26/2020,64
Washington,3/26/2020,11
Washington,3/26/2020,1579
Washington,3/26/2020,33
Washington,3/26/2020,8
Washington,3/26/2020,7
Washington,3/26/2020,5
Washington,3/26/2020,1
Washington,3/26/2020,2
Washington,3/26/2020,1
Washington,3/26/2020,186
Washington,3/26/2020,3
Washington,3/26/2020,78
Washington,3/26/2020,778
Washington,3/26/2020,67
Washington,3/26/2020,2
Washington,3/26/2020,24
Washington,3/26/2020,65
Washington,3/26/2020,3
Washington,3/26/2020,86
Washington,3/26/2020,3
Washington,3/26/2020,61
Georgia,3/27/2020,1
Georgia,3/27/2020,2
Georgia,3/27/2020,7
Georgia,3/27/2020,107
Georgia,3/27/2020,2
Georgia,3/27/2020,11
Georgia,3/27/2020,5
Georgia,3/27/2020,3
Georgia,3/27/2020,3
Georgia,3/27/2020,2
Georgia,3/27/2020,2
Georgia,3/27/2020,61
Georgia,3/27/2020,1
Georgia,3/27/2020,1
Georgia,3/27/2020,15
Georgia,3/27/2020,1
Georgia,3/27/2020,1
Georgia,3/27/2020,50
Georgia,3/27/2020,34
Georgia,3/27/2020,53
Georgia,3/27/2020,1
Georgia,3/27/2020,163
Georgia,3/27/2020,3
Georgia,3/27/2020,5
Georgia,3/27/2020,10
Georgia,3/27/2020,19
Georgia,3/27/2020,4
Georgia,3/27/2020,2
Georgia,3/27/2020,219
Georgia,3/27/2020,3
Georgia,3/27/2020,1
Georgia,3/27/2020,203
Georgia,3/27/2020,32
Georgia,3/27/2020,13
Georgia,3/27/2020,4
Georgia,3/27/2020,3
Georgia,3/27/2020,22
Georgia,3/27/2020,26
Georgia,3/27/2020,21
Georgia,3/27/2020,1
Georgia,3/27/2020,347
Georgia,3/27/2020,7
Georgia,3/27/2020,12
Georgia,3/27/2020,1
Georgia,3/27/2020,121
Georgia,3/27/2020,1
Georgia,3/27/2020,30
Georgia,3/27/2020,1
Georgia,3/27/2020,1
Georgia,3/27/2020,1
Georgia,3/27/2020,1
Georgia,3/27/2020,44
Georgia,3/27/2020,10
Georgia,3/27/2020,3
Georgia,3/27/2020,2
Georgia,3/27/2020,2
Georgia,3/27/2020,2
Georgia,3/27/2020,3
Georgia,3/27/2020,7
Georgia,3/27/2020,37
Georgia,3/27/2020,1
Georgia,3/27/2020,3
Georgia,3/27/2020,1
Georgia,3/27/2020,20
Georgia,3/27/2020,4
Georgia,3/27/2020,1
Georgia,3/27/2020,3
Georgia,3/27/2020,1
Georgia,3/27/2020,3
Georgia,3/27/2020,3
Georgia,3/27/2020,14
Georgia,3/27/2020,3
Georgia,3/27/2020,1
Georgia,3/27/2020,8
Georgia,3/27/2020,15
Georgia,3/27/2020,10
Georgia,3/27/2020,13
Georgia,3/27/2020,6
Georgia,3/27/2020,4
Georgia,3/27/2020,1
Georgia,3/27/2020,10
Georgia,3/27/2020,2
Georgia,3/27/2020,3
Georgia,3/27/2020,11
Georgia,3/27/2020,16
Georgia,3/27/2020,2
Georgia,3/27/2020,11
Georgia,3/27/2020,2
Georgia,3/27/2020,10
Georgia,3/27/2020,2
Georgia,3/27/2020,1
Georgia,3/27/2020,6
Georgia,3/27/2020,3
Georgia,3/27/2020,13
Georgia,3/27/2020,1
Georgia,3/27/2020,11
Georgia,3/27/2020,2
Georgia,3/27/2020,2
Georgia,3/27/2020,204
Georgia,3/27/2020,2
Georgia,3/27/2020,2
Georgia,3/27/2020,2
Georgia,3/27/2020,1
Georgia,3/27/2020,6
Georgia,3/27/2020,1
Georgia,3/27/2020,7
Texas,3/27/2020,2
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,25
Texas,3/27/2020,113
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,39
Texas,3/27/2020,31
Texas,3/27/2020,3
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,13
Texas,3/27/2020,1
Texas,3/27/2020,7
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,118
Texas,3/27/2020,9
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,367
Texas,3/27/2020,3
Texas,3/27/2020,2
Texas,3/27/2020,137
Texas,3/27/2020,2
Texas,3/27/2020,30
Texas,3/27/2020,13
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,101
Texas,3/27/2020,1
Texas,3/27/2020,49
Texas,3/27/2020,2
Texas,3/27/2020,4
Texas,3/27/2020,2
Texas,3/27/2020,8
Texas,3/27/2020,1
Texas,3/27/2020,4
Texas,3/27/2020,229
Texas,3/27/2020,1
Texas,3/27/2020,13
Texas,3/27/2020,18
Texas,3/27/2020,5
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,8
Texas,3/27/2020,6
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,4
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,31
Texas,3/27/2020,1
Texas,3/27/2020,9
Texas,3/27/2020,1
Texas,3/27/2020,33
Texas,3/27/2020,3
Texas,3/27/2020,6
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,46
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,18
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,2
Texas,3/27/2020,3
Texas,3/27/2020,1
Texas,3/27/2020,3
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,27
Texas,3/27/2020,2
Texas,3/27/2020,114
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,160
Texas,3/27/2020,1
Texas,3/27/2020,1
Texas,3/27/2020,2
Texas,3/27/2020,1
Texas,3/27/2020,3
Texas,3/27/2020,2
Texas,3/27/2020,22
Texas,3/27/2020,3
Texas,3/27/2020,15
Texas,3/27/2020,1
Texas,3/27/2020,34
Texas,3/27/2020,1
Texas,3/27/2020,1
Washington,3/27/2020,5
Washington,3/27/2020,42
Washington,3/27/2020,14
Washington,3/27/2020,5
Washington,3/27/2020,76
Washington,3/27/2020,1
Washington,3/27/2020,7
